id_establecimiento,id_localidad,descripcion,nro_escuela,latitud,longitud,domicilio,telefono,nombre_directivo,ciudadanos_habilitados
194.7.27.371.501,194.7.27.371,501-CTRO.EDUC.N.7 SAN BUENAVENTURA,501,,,,,,0
197.7.29.181.1,197.7.29.181,1-LIC. NAC. DE JESUS,1,,,,,,0
194.7.29.181.1,194.7.29.181,1-LIC. NAC. DE JESUS,1,,,,,,0
209.7.29.181.1,209.7.29.181,1-LIC. NAC. DE JESUS,1,,,,,,0
202.7.29.181.1,202.7.29.181,1-LIC. NAC. DE JESUS,1,,,,,,0
197.7.31.182.1,197.7.31.182,1-MUNICIPALIDAD,1,,,,,,0
194.7.31.182.1,194.7.31.182,1-MUNICIPALIDAD,1,,,,,,0
197.7.33.183.1,197.7.33.183,1-ESC. Nº741 MCAL. FRANCISCO S. LOPEZ,1,,,,,,0
194.7.33.183.1,194.7.33.183,1-ESC. Nº741 MCAL. FRANCISCO S. LOPEZ,1,,,,,,0
197.7.35.184.1,197.7.35.184,1-COL. NAC. MAYOR OTAÑO,1,,,,,,0
194.7.35.184.1,194.7.35.184,1-COL. NAC. MAYOR OTAÑO,1,,,,,,0
197.7.37.185.100,197.7.37.185,100-UNIVERSIDAD NAC. FILIAL NATALIO,100,,,,,,0
194.7.37.185.100,194.7.37.185,100-UNIVERSIDAD NAC. FILIAL NATALIO,100,,,,,,0
197.7.37.439.501,197.7.37.439,501-ESC.GRDA.940 DE PUERTO TRIUNFO,501,,,,,,0
194.7.37.439.501,194.7.37.439,501-ESC.GRDA.940 DE PUERTO TRIUNFO,501,,,,,,0
197.7.39.186.1,197.7.39.186,1-TINGLADO MUNICIPAL,1,,,,,,0
194.7.39.186.1,194.7.39.186,1-TINGLADO MUNICIPAL,1,,,,,,0
197.7.41.187.100,197.7.41.187,100-ESC. ADELA SPERATTI,100,,,,,,0
194.7.41.187.100,194.7.41.187,100-ESC. ADELA SPERATTI,100,,,,,,0
209.7.41.187.100,209.7.41.187,100-ESC. ADELA SPERATTI,100,,,,,,0
197.7.43.188.1,197.7.43.188,1-COL. PRIV. SUBV. ESPÍRITU SANTO,1,,,,,,0
194.7.43.188.1,194.7.43.188,1-COL. PRIV. SUBV. ESPÍRITU SANTO,1,,,,,,0
209.7.43.188.1,209.7.43.188,1-COL. PRIV. SUBV. ESPÍRITU SANTO,1,,,,,,0
197.7.45.189.1,197.7.45.189,1-COL. NAC. SAN COSME Y DAMIAN,1,,,,,,0
194.7.45.189.1,194.7.45.189,1-COL. NAC. SAN COSME Y DAMIAN,1,,,,,,0
197.7.47.190.1,197.7.47.190,1-LIC. MIGUEL ABSALÓN ARIAS,1,,,,,,0
194.11.15.264.506,194.11.15.264,506-CENTRO EDUC. MANDOS MEDIOS,506,,,,,,0
197.11.15.440.2,197.11.15.440,2-UNASUR,2,,,,,,0
194.11.15.440.2,194.11.15.440,2-UNASUR,2,,,,,,0
209.11.15.440.2,209.11.15.440,2-UNASUR,2,,,,,,0
197.11.15.441.502,197.11.15.441,502-ESC. LIMPIA CONCEPCION CUEVAS,502,,,,,,0
194.11.15.441.502,194.11.15.441,502-ESC. LIMPIA CONCEPCION CUEVAS,502,,,,,,0
197.11.15.442.1,197.11.15.442,1-ESC. SIMEON RIVEROS,1,,,,,,0
194.11.15.442.1,194.11.15.442,1-ESC. SIMEON RIVEROS,1,,,,,,0
197.11.17.265.5,197.11.17.265,5-COL. NAC. MCAL. ESTIGARRIBIA,5,,,,,,0
195.15.9.446.2,195.15.9.446,2-ESC. MA. AUXILIADORA CAMPO VIA - 10 LEGUAS,2,,,,,,0
195.15.11.444.1,195.15.11.444,1-COLEGIO NACIONAL TTE. E. MARTINEZ,1,,,,,,0
195.15.11.444.2,195.15.11.444,2-ESC. TTE. ADOLFO ROJAS SILVA,2,,,,,,0
195.16.0.170.1,195.16.0.170,1-COL.NAC.MONS.ANGEL MUSOLON,1,,,,,,0
195.16.0.210.1,195.16.0.210,1-LICEO NACIONAL DE PUERTO GUARANI,1,,,,,,0
195.16.1.208.1,195.16.1.208,1-ESCUELA Nº 97 JUAN DE AYOLAS,1,,,,,,0
195.16.2.180.1,195.16.2.180,1-ESCUELA Nº 1268 CARLOS ANTONIO LOPEZ,1,,,,,,0
195.16.2.209.1,195.16.2.209,1-ESCUELA Nº 96 ALEJO GARCIA,1,,,,,,0
195.16.3.116.1,195.16.3.116,1-ESCUELA Nº 419 TTE. ADOLFO ROJAS SILVA,1,,,,,,0
195.17.0.447.1,195.17.0.447,1-COLEGIO FILADELFIA,1,,,,,,0
197.3.9.93.1,197.3.9.93,1-COL. PARROQ. LAS MERCEDES,1,,,,,,0
194.3.9.93.1,194.3.9.93,1-COL. PARROQ. LAS MERCEDES,1,,,,,,0
209.3.9.93.1,209.3.9.93,1-COL. PARROQ. LAS MERCEDES,1,,,,,,0
197.3.11.94.1,197.3.11.94,1-COL. NAC. SAN AGUSTIN,1,,,,,,0
194.3.11.94.1,194.3.11.94,1-COL. NAC. SAN AGUSTIN,1,,,,,,0
209.3.11.94.1,209.3.11.94,1-COL. NAC. SAN AGUSTIN,1,,,,,,0
197.3.13.95.1,197.3.13.95,1-COL. NAC. EMD DR. EUSEBIO AYALA,1,,,,,,0
194.3.13.95.1,194.3.13.95,1-COL. NAC. EMD DR. EUSEBIO AYALA,1,,,,,,0
197.3.15.96.2,197.3.15.96,2-COL. NAC. CMTE. VICTORIANO BERNAL,2,,,,,,0
194.3.15.96.2,194.3.15.96,2-COL. NAC. CMTE. VICTORIANO BERNAL,2,,,,,,0
197.3.17.97.2,197.3.17.97,2-COL. NAC. CARLOS ANTONIO LOPEZ,2,,,,,,0
194.3.17.97.2,194.3.17.97,2-COL. NAC. CARLOS ANTONIO LOPEZ,2,,,,,,0
209.3.17.97.2,209.3.17.97,2-COL. NAC. CARLOS ANTONIO LOPEZ,2,,,,,,0
197.3.19.98.1,197.3.19.98,1-ESC. EVA SILVA DE OVIEDO,1,,,,,,0
194.3.19.98.1,194.3.19.98,1-ESC. EVA SILVA DE OVIEDO,1,,,,,,0
197.3.21.99.1,197.3.21.99,1-COL. NAC. DE LOMA GRANDE,1,,,,,,0
194.3.21.99.1,194.3.21.99,1-COL. NAC. DE LOMA GRANDE,1,,,,,,0
197.3.23.100.1,197.3.23.100,1-ESC. HEROES DEL CHACO,1,,,,,,0
194.7.47.190.1,194.7.47.190,1-LIC. MIGUEL ABSALÓN ARIAS,1,,,,,,0
209.7.47.190.1,209.7.47.190,1-LIC. MIGUEL ABSALÓN ARIAS,1,,,,,,0
197.7.49.191.1,197.7.49.191,1-LOCAL MUNICIPAL,1,,,,,,0
194.7.49.191.1,194.7.49.191,1-LOCAL MUNICIPAL,1,,,,,,0
209.7.49.191.1,209.7.49.191,1-LOCAL MUNICIPAL,1,,,,,,0
203.7.49.191.1,203.7.49.191,1-LOCAL MUNICIPAL,1,,,,,,0
197.7.49.191.501,197.7.49.191,501-COL. NAC. DE FLEITAS CUE,501,,,,,,0
194.7.49.191.501,194.7.49.191,501-COL. NAC. DE FLEITAS CUE,501,,,,,,0
197.7.49.191.502,197.7.49.191,502-COL. NAC. AUGUSTO ROA BASTOS,502,,,,,,0
194.7.49.191.502,194.7.49.191,502-COL. NAC. AUGUSTO ROA BASTOS,502,,,,,,0
197.7.49.191.503,197.7.49.191,503-COL. Nº 2039 GRAL. JOSE EDUVIGIS DIAZ,503,,,,,,0
194.7.49.191.503,194.7.49.191,503-COL. Nº 2039 GRAL. JOSE EDUVIGIS DIAZ,503,,,,,,0
197.7.51.192.1,197.7.51.192,1-ESC. FULGENCIO YEGROS,1,,,,,,0
194.7.51.192.1,194.7.51.192,1-ESC. FULGENCIO YEGROS,1,,,,,,0
209.7.51.192.1,209.7.51.192,1-ESC. FULGENCIO YEGROS,1,,,,,,0
197.7.51.373.501,197.7.51.373,501-ESC. FRANCISCO SOLANO LOPEZ,501,,,,,,0
194.7.51.373.501,194.7.51.373,501-ESC. FRANCISCO SOLANO LOPEZ,501,,,,,,0
197.7.53.193.2,197.7.53.193,2-COL. NAC. MA. AUXILIADORA,2,,,,,,0
194.7.53.193.2,194.7.53.193,2-COL. NAC. MA. AUXILIADORA,2,,,,,,0
209.7.53.193.2,209.7.53.193,2-COL. NAC. MA. AUXILIADORA,2,,,,,,0
202.7.53.193.2,202.7.53.193,2-COL. NAC. MA. AUXILIADORA,2,,,,,,0
194.10.17.238.1,194.10.17.238,1-COL. DON BOSCO,1,,,,,,0
209.10.17.238.1,209.10.17.238,1-COL. DON BOSCO,1,,,,,,0
197.10.19.239.1,197.10.19.239,1-COL. NAC. MINGA PORA,1,,,,,,0
194.10.19.239.1,194.10.19.239,1-COL. NAC. MINGA PORA,1,,,,,,0
209.10.19.239.1,209.10.19.239,1-COL. NAC. MINGA PORA,1,,,,,,0
197.10.21.240.501,197.10.21.240,501-COL. NAC. DE SAN ALFREDO,501,,,,,,0
194.10.21.240.501,194.10.21.240,501-COL. NAC. DE SAN ALFREDO,501,,,,,,0
209.10.21.240.501,209.10.21.240,501-COL. NAC. DE SAN ALFREDO,501,,,,,,0
197.10.23.241.1,197.10.23.241,1-COL. NAC. SAN JOSE,1,,,,,,0
194.10.23.241.1,194.10.23.241,1-COL. NAC. SAN JOSE,1,,,,,,0
209.10.23.241.1,209.10.23.241,1-COL. NAC. SAN JOSE,1,,,,,,0
197.10.25.242.3,197.10.25.242,3-ESCUELA MOISÉS BERTONI,3,,,,,,0
194.10.25.242.3,194.10.25.242,3-ESCUELA MOISÉS BERTONI,3,,,,,,0
195.17.1.448.1,195.17.1.448,1-COLEGIO LOMA PLATA,1,,,,,,0
195.17.1.449.1,195.17.1.449,1-ESC. MISION YALVE SANGA,1,,,,,,0
195.17.3.199.1,195.17.3.199,1-LIC.SANTA MA.DEL CHACO - MUNICIP.(1 Y 2),1,,,,,,0
195.17.3.199.2,195.17.3.199,2-LICEO NACIONAL PEDRO P. PEÑA ,2,,,,,,0
195.17.4.384.1,195.17.4.384,1-COLEGIO NACIONAL VILLA CHOFERES,1,,,,,,0
195.17.4.441.1,195.17.4.441,1-ESCUELA DE GRAL DIAZ,1,,,,,,0
195.17.4.450.1,195.17.4.450,1-COLEGIO COLONIA NEULAND ,1,,,,,,0
195.90.0.455.1,195.90.0.455,1-NUEVA YORK,1,,,,,,0
195.90.0.456.1,195.90.0.456,1-MIAMI DADE,1,,,,,,0
195.90.0.457.1,195.90.0.457,1-NEW JERSEY,1,,,,,,0
195.90.0.458.1,195.90.0.458,1-WASHINGTON DC,1,,,,,,0
195.90.0.459.1,195.90.0.459,1-WESTCHESTER,1,,,,,,0
195.91.0.435.1,195.91.0.435,1-MADRID - ESPAÑA,1,,,,,,0
195.91.0.438.1,195.91.0.438,1-BARCELONA,1,,,,,,0
195.91.0.439.1,195.91.0.439,1-DON IGNACIO SAMANIEGO - MADRID/ESPAÑA,1,,,,,,0
195.98.0.404.1,195.98.0.404,1-Biblioteca Popular A.Nicolás Avellaneda N° 1345 DockSud,1,,,,,,0
195.98.0.411.1,195.98.0.411,1-Esc.Primaria N°65 Comodoro Luis Py.Los Andes Malvinas Argentinas (Bernal Oeste),1,,,,,,0
195.98.0.412.1,195.98.0.412,1-Club La Embajada de Merlo. Mario Bravo 1163 - Merlo,1,,,,,,0
195.98.0.413.1,195.98.0.413,"1-Club 7 de Agosto, rotonda de San Justo al 1600",1,,,,,,0
195.98.0.414.1,195.98.0.414,"1-Colegio Filidey, Calle 6 y Gendarmeria",1,,,,,,0
195.98.0.415.1,195.98.0.415,"1-Club Alumni, Calle 148 e/ 66 y 67",1,,,,,,0
194.3.23.100.1,194.3.23.100,1-ESC. HEROES DEL CHACO,1,,,,,,0
197.3.25.101.1,197.3.25.101,1-COL. NAC. JHON F. KENNEDY,1,,,,,,0
194.3.25.101.1,194.3.25.101,1-COL. NAC. JHON F. KENNEDY,1,,,,,,0
197.3.27.102.1,197.3.27.102,1-ESC. 371 CABO 1° LISANDRO CABRAL,1,,,,,,0
194.3.27.102.1,194.3.27.102,1-ESC. 371 CABO 1° LISANDRO CABRAL,1,,,,,,0
209.3.27.102.1,209.3.27.102,1-ESC. 371 CABO 1° LISANDRO CABRAL,1,,,,,,0
214.3.27.102.1,214.3.27.102,1-ESC. 371 CABO 1° LISANDRO CABRAL,1,,,,,,0
197.3.29.103.1,197.3.29.103,1-PALACETE MUNICIPAL,1,,,,,,0
194.3.29.103.1,194.3.29.103,1-PALACETE MUNICIPAL,1,,,,,,0
209.3.29.103.1,209.3.29.103,1-PALACETE MUNICIPAL,1,,,,,,0
197.3.31.104.1,197.3.31.104,1-COL. NAC. ALFONSO TRANQUERA,1,,,,,,0
194.3.31.104.1,194.3.31.104,1-COL. NAC. ALFONSO TRANQUERA,1,,,,,,0
197.3.33.105.1,197.3.33.105,1-COL. NAC. SANTA ELENA,1,,,,,,0
194.3.33.105.1,194.3.33.105,1-COL. NAC. SANTA ELENA,1,,,,,,0
197.3.35.106.1,197.3.35.106,1-COL. NAC. DOMINGO MARTINEZ DE IRALA,1,,,,,,0
194.3.35.106.1,194.3.35.106,1-COL. NAC. DOMINGO MARTINEZ DE IRALA,1,,,,,,0
197.7.53.369.501,197.7.53.369,501-LICEO NACIONAL KM. 58/KUARAJHY RESE,501,,,,,,0
194.7.53.369.501,194.7.53.369,501-LICEO NACIONAL KM. 58/KUARAJHY RESE,501,,,,,,0
197.7.53.370.502,197.7.53.370,502-CENTRO EDUCATIVO BARRIO UNIDO,502,,,,,,0
194.7.53.370.502,194.7.53.370,502-CENTRO EDUCATIVO BARRIO UNIDO,502,,,,,,0
197.7.55.194.1,197.7.55.194,1-COL. NAC. CARLOS A. LOPEZ,1,,,,,,0
194.7.55.194.1,194.7.55.194,1-COL. NAC. CARLOS A. LOPEZ,1,,,,,,0
209.7.55.194.1,209.7.55.194,1-COL. NAC. CARLOS A. LOPEZ,1,,,,,,0
197.7.57.195.1,197.7.57.195,1-COL. NAC. JOAQUIN GOMEZ,1,,,,,,0
194.7.57.195.1,194.7.57.195,1-COL. NAC. JOAQUIN GOMEZ,1,,,,,,0
197.8.0.196.1,197.8.0.196,1-ESC. Nº416 AGUSTIN PIO BARRIOS,1,,,,,,0
194.8.0.196.1,194.8.0.196,1-ESC. Nº416 AGUSTIN PIO BARRIOS,1,,,,,,0
209.8.0.196.1,209.8.0.196,1-ESC. Nº416 AGUSTIN PIO BARRIOS,1,,,,,,0
214.8.0.196.1,214.8.0.196,1-ESC. Nº416 AGUSTIN PIO BARRIOS,1,,,,,,0
197.8.1.197.2,197.8.1.197,2-COL. NAC. GRAL. BERNARDINO CABALLERO,2,,,,,,0
194.8.1.197.2,194.8.1.197,2-COL. NAC. GRAL. BERNARDINO CABALLERO,2,,,,,,0
209.8.1.197.2,209.8.1.197,2-COL. NAC. GRAL. BERNARDINO CABALLERO,2,,,,,,0
197.8.3.198.1,197.8.3.198,1-CENTRO E. Nº152 ROQUE GONZALEZ DE STA. CRUZ,1,,,,,,0
194.8.3.198.1,194.8.3.198,1-CENTRO E. Nº152 ROQUE GONZALEZ DE STA. CRUZ,1,,,,,,0
197.11.9.258.2,197.11.9.258,2-CLUB SOCIAL ITAUGUA,2,,,,,,0
194.11.9.258.2,194.11.9.258,2-CLUB SOCIAL ITAUGUA,2,,,,,,0
209.11.9.258.2,209.11.9.258,2-CLUB SOCIAL ITAUGUA,2,,,,,,0
197.11.9.258.4,197.11.9.258,4-POLIDEPORTIVO MUNICIPAL DR. NICOLAS LEOZ,4,,,,,,0
194.11.9.258.4,194.11.9.258,4-POLIDEPORTIVO MUNICIPAL DR. NICOLAS LEOZ,4,,,,,,0
197.11.11.259.3,197.11.11.259,3-COL. HEROES DEL CHACO,3,,,,,,0
195.98.0.419.1,195.98.0.419,"1-Cano 640 e/ Lisandro de la Torre y Posada, Torcuato",1,,,,,,0
195.98.0.420.1,195.98.0.420,1-Es.N° 55 calle Podestá y José Hernández N° 734,1,,,,,,0
195.98.0.421.1,195.98.0.421,"1-Casa Paraguaya de Buenos Aires, Chile 1769; Centro Artiense, Av. Brasil 2548",1,,,,,,0
195.98.0.422.1,195.98.0.422,"1-Salón El Porvenir, Cnel. Arias 2267",1,,,,,,0
195.98.0.500.1,195.98.0.500,"1-Hogar Paraguayo de Berazategui, Calle 8 N° 3475",1,,,,,,0
195.98.0.501.1,195.98.0.501,"1-Salón de Eventos Salinas, Lanus 1664",1,,,,,,0
195.98.0.502.1,195.98.0.502,"1-Club Bella Vista, Rio Tercero N° 3175",1,,,,,,0
195.98.0.503.1,195.98.0.503,"1-Centro Paraguayo Rafael Calzada, Binon N° 4349",1,,,,,,0
197.0.0.1.2,197.0.0.1,2-CENTRO EDUCATIVO MUNICIPAL C.E.M.U,2,,,,,,0
194.0.0.1.2,194.0.0.1,2-CENTRO EDUCATIVO MUNICIPAL C.E.M.U,2,,,,,,0
209.0.0.1.2,209.0.0.1,2-CENTRO EDUCATIVO MUNICIPAL C.E.M.U,2,,,,,,0
203.0.0.1.2,203.0.0.1,2-CENTRO EDUCATIVO MUNICIPAL C.E.M.U,2,,,,,,0
197.0.0.2.19,197.0.0.2,19-ESC. SUB. SAN ANTONIO PADUA,19,,,,,,0
194.0.0.2.19,194.0.0.2,19-ESC. SUB. SAN ANTONIO PADUA,19,,,,,,0
209.0.0.2.19,209.0.0.2,19-ESC. SUB. SAN ANTONIO PADUA,19,,,,,,0
197.0.0.3.10,197.0.0.3,10-COL. NAC. JOSÉ BERGES,10,,,,,,0
194.0.0.3.10,194.0.0.3,10-COL. NAC. JOSÉ BERGES,10,,,,,,0
197.0.0.4.1,197.0.0.4,1-COLEGIO DIVINO MAESTRO,1,,,,,,0
194.0.0.4.1,194.0.0.4,1-COLEGIO DIVINO MAESTRO,1,,,,,,0
209.3.35.106.1,209.3.35.106,1-COL. NAC. DOMINGO MARTINEZ DE IRALA,1,,,,,,0
203.3.35.106.1,203.3.35.106,1-COL. NAC. DOMINGO MARTINEZ DE IRALA,1,,,,,,0
197.3.37.107.1,197.3.37.107,1-MUNICIPALIDAD,1,,,,,,0
194.3.37.107.1,194.3.37.107,1-MUNICIPALIDAD,1,,,,,,0
197.4.0.108.1,197.4.0.108,1-ESC. RAMON INDALECIO CARDOZO,1,,,,,,0
194.4.0.108.1,194.4.0.108,1-ESC. RAMON INDALECIO CARDOZO,1,,,,,,0
209.4.0.108.1,209.4.0.108,1-ESC. RAMON INDALECIO CARDOZO,1,,,,,,0
214.4.0.108.1,214.4.0.108,1-ESC. RAMON INDALECIO CARDOZO,1,,,,,,0
197.4.0.108.3,197.4.0.108,3-ESC. NRO. 50 CERVANTES,3,,,,,,0
194.4.0.108.3,194.4.0.108,3-ESC. NRO. 50 CERVANTES,3,,,,,,0
203.4.0.108.3,203.4.0.108,3-ESC. NRO. 50 CERVANTES,3,,,,,,0
197.4.1.109.1,197.4.1.109,1-ESC. NRO. 26 JOSE DE SAN MARTIN,1,,,,,,0
194.4.1.109.1,194.4.1.109,1-ESC. NRO. 26 JOSE DE SAN MARTIN,1,,,,,,0
197.4.3.110.1,197.4.3.110,1-COL.NAC.MAURICIO JOSÉ TROCHE,1,,,,,,0
194.4.3.110.1,194.4.3.110,1-COL.NAC.MAURICIO JOSÉ TROCHE,1,,,,,,0
203.4.3.110.1,203.4.3.110,1-COL.NAC.MAURICIO JOSÉ TROCHE,1,,,,,,0
197.4.5.111.1,197.4.5.111,1-COL. NAC. ADELA LICHI DE RACHID,1,,,,,,0
194.4.5.111.1,194.4.5.111,1-COL. NAC. ADELA LICHI DE RACHID,1,,,,,,0
209.8.3.198.1,209.8.3.198,1-CENTRO E. Nº152 ROQUE GONZALEZ DE STA. CRUZ,1,,,,,,0
197.8.5.199.2,197.8.5.199,2-POLIDEPORTIVO MUNICIPAL,2,,,,,,0
194.8.5.199.2,194.8.5.199,2-POLIDEPORTIVO MUNICIPAL,2,,,,,,0
197.8.7.200.1,197.8.7.200,1-COL. NAC. DE SAN PATRICIO,1,,,,,,0
194.8.7.200.1,194.8.7.200,1-COL. NAC. DE SAN PATRICIO,1,,,,,,0
197.8.9.201.1,197.8.9.201,1-COL. NAC. PBRO. JOSÉ A. MOLAS,1,,,,,,0
194.8.9.201.1,194.8.9.201,1-COL. NAC. PBRO. JOSÉ A. MOLAS,1,,,,,,0
209.8.9.201.1,209.8.9.201,1-COL. NAC. PBRO. JOSÉ A. MOLAS,1,,,,,,0
197.8.11.202.4,197.8.11.202,4-COL. NACIONAL SANTA ROSA,4,,,,,,0
194.8.11.202.4,194.8.11.202,4-COL. NACIONAL SANTA ROSA,4,,,,,,0
209.8.11.202.4,209.8.11.202,4-COL. NACIONAL SANTA ROSA,4,,,,,,0
197.8.13.203.1,197.8.13.203,1-COL. NAC. CARLOS ANTONIO LOPEZ,1,,,,,,0
194.8.13.203.1,194.8.13.203,1-COL. NAC. CARLOS ANTONIO LOPEZ,1,,,,,,0
197.8.15.204.1,197.8.15.204,1-MUNICIPALIDAD,1,,,,,,0
194.8.15.204.1,194.8.15.204,1-MUNICIPALIDAD,1,,,,,,0
197.8.17.205.1,197.8.17.205,1-ESC. BASICA CRISTO REY-PANCHITO LOPEZ,1,,,,,,0
194.8.17.205.1,194.8.17.205,1-ESC. BASICA CRISTO REY-PANCHITO LOPEZ,1,,,,,,0
197.9.0.206.2,197.9.0.206,2-ESC. SUPERIOR Nº77,2,,,,,,0
194.9.0.206.2,194.9.0.206,2-ESC. SUPERIOR Nº77,2,,,,,,0
209.9.0.206.2,209.9.0.206,2-ESC. SUPERIOR Nº77,2,,,,,,0
197.9.1.207.3,197.9.1.207,3-COL. NAC. VALOIS RIVAROLA,3,,,,,,0
197.11.0.393.502,197.11.0.393,502-COL. RCA. DEL PARAGUAY - CAACUPEMI,502,,,,,,0
194.11.0.393.502,194.11.0.393,502-COL. RCA. DEL PARAGUAY - CAACUPEMI,502,,,,,,0
197.11.1.251.506,197.11.1.251,506-COL. PRIVADO JOSE EDUVIGIS DIAZ,506,,,,,,0
194.11.1.251.506,194.11.1.251,506-COL. PRIVADO JOSE EDUVIGIS DIAZ,506,,,,,,0
209.11.1.251.506,209.11.1.251,506-COL. PRIVADO JOSE EDUVIGIS DIAZ,506,,,,,,0
197.11.1.252.5,197.11.1.252,5-COL. PRIV. MARIA AUXILIADORA,5,,,,,,0
194.11.1.252.5,194.11.1.252,5-COL. PRIV. MARIA AUXILIADORA,5,,,,,,0
197.0.0.5.9,197.0.0.5,9-ESC. SOTERO COLMÁN,9,,,,,,0
194.0.0.5.9,194.0.0.5,9-ESC. SOTERO COLMÁN,9,,,,,,0
197.0.0.6.1,197.0.0.6,1-COLEGIO PDTE. FRANCO,1,,,,,,0
194.0.0.6.1,194.0.0.6,1-COLEGIO PDTE. FRANCO,1,,,,,,0
214.0.0.6.1,214.0.0.6,1-COLEGIO PDTE. FRANCO,1,,,,,,0
202.0.0.6.1,202.0.0.6,1-COLEGIO PDTE. FRANCO,1,,,,,,0
197.0.0.7.12,197.0.0.7,12-COL. PERPETUO SOCORRO,12,,,,,,0
194.0.0.7.12,194.0.0.7,12-COL. PERPETUO SOCORRO,12,,,,,,0
197.0.0.8.25,197.0.0.8,25-ESC. SANTÍSIMO REDENTOR,25,,,,,,0
194.0.0.8.25,194.0.0.8,25-ESC. SANTÍSIMO REDENTOR,25,,,,,,0
209.0.0.8.25,209.0.0.8,25-ESC. SANTÍSIMO REDENTOR,25,,,,,,0
197.0.0.9.27,197.0.0.9,27-COL. SANTÍSIMO REDENTOR,27,,,,,,0
194.0.0.9.27,194.0.0.9,27-COL. SANTÍSIMO REDENTOR,27,,,,,,0
197.0.0.10.7,197.0.0.10,7-ESC. SAN CAYETANO DE FE Y ALEGRIA,7,,,,,,0
194.0.0.10.7,194.0.0.10,7-ESC. SAN CAYETANO DE FE Y ALEGRIA,7,,,,,,0
197.0.0.11.18,197.0.0.11,18-COL. VCE. PDTE. SANCHEZ,18,,,,,,0
194.0.0.11.18,194.0.0.11,18-COL. VCE. PDTE. SANCHEZ,18,,,,,,0
209.0.0.11.18,209.0.0.11,18-COL. VCE. PDTE. SANCHEZ,18,,,,,,0
197.4.7.113.1,197.4.7.113,1-COL. NAC. DR. BOTRELL,1,,,,,,0
194.4.7.113.1,194.4.7.113,1-COL. NAC. DR. BOTRELL,1,,,,,,0
197.4.9.114.2,197.4.9.114,2-COL. NAC. DEF. DEL CHACO,2,,,,,,0
194.4.9.114.2,194.4.9.114,2-COL. NAC. DEF. DEL CHACO,2,,,,,,0
197.4.11.115.1,197.4.11.115,1-ESC. MAURICIO JOSE TROCHE,1,,,,,,0
194.4.11.115.1,194.4.11.115,1-ESC. MAURICIO JOSE TROCHE,1,,,,,,0
197.4.13.116.502,197.4.13.116,502-ESC. NRO. 851 POTRERO DEL CÁRMEN,502,,,,,,0
194.4.13.116.502,194.4.13.116,502-ESC. NRO. 851 POTRERO DEL CÁRMEN,502,,,,,,0
197.4.13.117.501,197.4.13.117,501-ESC. NRO. 1449 STA CECILIA,501,,,,,,0
194.4.13.117.501,194.4.13.117,501-ESC. NRO. 1449 STA CECILIA,501,,,,,,0
197.4.13.118.2,197.4.13.118,2-ESC. VALERIO GODOY Nº 183,2,,,,,,0
194.4.13.118.2,194.4.13.118,2-ESC. VALERIO GODOY Nº 183,2,,,,,,0
209.4.13.118.2,209.4.13.118,2-ESC. VALERIO GODOY Nº 183,2,,,,,,0
197.4.13.118.503,197.4.13.118,503-ESC. DE LA CIA. PIRECA,503,,,,,,0
194.4.13.118.503,194.4.13.118,503-ESC. DE LA CIA. PIRECA,503,,,,,,0
197.4.15.119.1,197.4.15.119,1-COL.VIRGEN DEL PASO,1,,,,,,0
194.4.15.119.1,194.4.15.119,1-COL.VIRGEN DEL PASO,1,,,,,,0
197.4.17.120.1,197.4.17.120,1-COL. NAC. VICENTE IGNACIO ITURBE,1,,,,,,0
194.4.17.120.1,194.4.17.120,1-COL. NAC. VICENTE IGNACIO ITURBE,1,,,,,,0
197.4.19.121.1,197.4.19.121,1-ESC. NRO. 150 DE JOSE FASARDI,1,,,,,,0
194.4.19.121.1,194.4.19.121,1-ESC. NRO. 150 DE JOSE FASARDI,1,,,,,,0
197.4.21.122.3,197.4.21.122,3-ESC. DIGNA R. BENITEZ,3,,,,,,0
194.4.21.122.3,194.4.21.122,3-ESC. DIGNA R. BENITEZ,3,,,,,,0
197.4.23.123.1,197.4.23.123,1-COL. NAC. VIRGEN DEL ROSARIO,1,,,,,,0
194.4.23.123.1,194.4.23.123,1-COL. NAC. VIRGEN DEL ROSARIO,1,,,,,,0
197.4.25.124.1,197.4.25.124,1-COL.NAC.GRAL.BERNARDINO CABALLERO,1,,,,,,0
194.4.25.124.1,194.4.25.124,1-COL.NAC.GRAL.BERNARDINO CABALLERO,1,,,,,,0
197.4.27.125.1,197.4.27.125,1-ESC. NRO. 682-PASO YOBAI,1,,,,,,0
194.4.27.125.1,194.4.27.125,1-ESC. NRO. 682-PASO YOBAI,1,,,,,,0
194.9.1.207.3,194.9.1.207,3-COL. NAC. VALOIS RIVAROLA,3,,,,,,0
209.9.1.207.3,209.9.1.207,3-COL. NAC. VALOIS RIVAROLA,3,,,,,,0
197.9.3.208.1,197.9.3.208,1-ESC. BAS. Nº 75 CNEL. JOSE VICENTE MONGELOS,1,,,,,,0
194.9.3.208.1,194.9.3.208,1-ESC. BAS. Nº 75 CNEL. JOSE VICENTE MONGELOS,1,,,,,,0
197.9.5.209.2,197.9.5.209,2-ESC. SUBV. VIRGEN PODEROSA,2,,,,,,0
194.9.5.209.2,194.9.5.209,2-ESC. SUBV. VIRGEN PODEROSA,2,,,,,,0
209.9.5.209.2,209.9.5.209,2-ESC. SUBV. VIRGEN PODEROSA,2,,,,,,0
